s_measuretime,s_nodeid,s_volt,s_type,s_rmsx,s_rmsy,s_rmsz,s_temp,s_dir,v_type,v_lvol,v_rvol,v_ldir,v_rdir,vec,seta 
2022-11-18 0:53,0,3,8,0.59016,0.67954,0.52288,25,45,3,4,2,0,0,1.0409,105.45
2022-11-18 0:54,0,3,8,0.5936,0.67293,0.52808,25,45,3,4,2,0,0,1.04118,105.5
2022-11-18 0:55,0,3,8,0.58922,0.68078,0.52886,25,45,3,4,2,0,0,1.04419,105.472
2022-11-18 0:56,0,3,8,0.58404,0.67115,0.52625,25,45,3,4,2,0,0,1.03367,105.495
2022-11-18 0:57,0,3,8,0.58614,0.6813,0.52615,25,45,3,4,2,0,0,1.04142,105.457
2022-11-18 0:58,0,3,8,0.59204,0.67826,0.53045,25,45,3,4,2,0,0,1.04495,105.49
2022-11-18 0:59,0,3,8,0.59493,0.67296,0.52622,25,45,3,4,2,0,0,1.04102,105.491
2022-11-18 1:00,0,3,8,0.59611,0.68404,0.52878,25,45,3,4,2,0,0,1.05017,105.462
2022-11-18 1:01,0,3,8,0.59755,0.68347,0.53375,25,45,3,4,2,0,0,1.05313,105.487
2022-11-18 1:02,0,3,8,0.58822,0.67939,0.5202,25,45,3,4,2,0,0,1.03835,105.437
2022-11-18 1:03,0,3,8,0.59456,0.67872,0.53151,25,45,3,4,2,0,0,1.04722,105.494
2022-11-18 1:04,0,3,8,0.59207,0.68101,0.52477,25,45,3,4,2,0,0,1.04389,105.454
2022-11-18 1:05,0,3,8,0.58931,0.67792,0.52264,25,45,3,4,2,0,0,1.03924,105.455
2022-11-18 1:06,0,3,8,0.59488,0.67661,0.52304,25,45,3,4,2,0,0,1.04175,105.463
2022-11-18 1:07,0,3,8,0.57957,0.67299,0.51913,25,45,3,4,2,0,0,1.02874,105.454
2022-11-18 1:08,0,3,8,0.59102,0.68146,0.52511,25,45,3,4,2,0,0,1.04376,105.453
2022-11-18 1:09,0,3,8,0.58833,0.67213,0.51853,25,45,3,4,2,0,0,1.03284,105.458
2022-11-18 1:10,0,3,8,0.58729,0.67314,0.52445,25,45,3,4,2,0,0,1.03589,105.481
2022-11-18 1:11,0,3,8,0.58303,0.6682,0.52434,25,45,3,4,2,0,0,1.03022,105.498
2022-11-18 1:12,0,3,8,0.5805,0.67163,0.52094,25,45,3,4,2,0,0,1.02929,105.468
2022-11-18 1:13,0,3,8,0.59064,0.67093,0.51456,25,45,3,4,2,0,0,1.03139,105.443
2022-11-18 1:14,0,3,8,0.58507,0.67219,0.52501,25,45,3,4,2,0,0,1.0343,105.486
2022-11-18 1:15,0,3,8,0.58611,0.66963,0.51755,25,45,3,4,2,0,0,1.02946,105.462
2022-11-18 1:16,0,3,8,0.5801,0.67201,0.52738,25,45,3,4,2,0,0,1.03259,105.494
2022-11-18 1:17,0,3,8,0.58438,0.66492,0.52784,25,45,3,4,2,0,0,1.03065,105.525
2022-11-18 1:18,0,3,8,0.5789,0.66834,0.51791,25,45,3,4,2,0,0,1.02471,105.467
2022-11-18 1:19,0,3,8,0.58191,0.66841,0.5203,25,45,3,4,2,0,0,1.02767,105.479
2022-11-18 1:20,0,3,8,0.57889,0.67065,0.51594,25,45,3,4,2,0,0,1.02522,105.448
2022-11-18 1:21,0,3,8,0.5819,0.67304,0.52356,25,45,3,4,2,0,0,1.03233,105.475
2022-11-18 1:22,0,3,8,0.58997,0.67271,0.5245,25,45,3,4,2,0,0,1.03716,105.484
2022-11-18 1:23,0,3,8,0.58612,0.67025,0.52214,25,45,3,4,2,0,0,1.03218,105.481
2022-11-18 1:24,0,3,8,0.58144,0.67336,0.52233,25,45,3,4,2,0,0,1.03166,105.468
2022-11-18 1:25,0,3,8,0.58552,0.66975,0.52554,25,45,3,4,2,0,0,1.03324,105.498
2022-11-18 1:26,0,3,8,0.586,0.67679,0.52377,25,45,3,4,2,0,0,1.0372,105.463
2022-11-18 1:27,0,3,8,0.58468,0.66815,0.52276,25,45,3,4,2,0,0,1.03032,105.492
2022-11-18 1:28,0,3,8,0.58823,0.67144,0.52714,25,45,3,4,2,0,0,1.03669,105.5
2022-11-18 1:29,0,3,8,0.59298,0.6655,0.51925,25,45,3,4,2,0,0,1.03157,105.486
2022-11-18 1:30,0,3,8,0.58651,0.67223,0.51919,25,45,3,4,2,0,0,1.0322,105.46
2022-11-18 1:31,0,3,8,0.5899,0.67279,0.52397,25,45,3,4,2,0,0,1.03691,105.481
2022-11-18 1:32,0,3,8,0.58724,0.67121,0.52078,25,45,3,4,2,0,0,1.03276,105.472
2022-11-18 1:33,0,3,8,0.59027,0.67256,0.5248,25,45,3,4,2,0,0,1.03739,105.486
2022-11-18 1:34,0,3,8,0.58507,0.67268,0.52135,25,45,3,4,2,0,0,1.03277,105.468
2022-11-18 1:35,0,3,8,0.58892,0.66741,0.52231,25,45,3,4,2,0,0,1.03202,105.493
2022-11-18 1:36,0,3,8,0.58656,0.66955,0.5205,25,45,3,4,2,0,0,1.03115,105.477
2022-11-18 1:37,0,3,8,0.58243,0.67197,0.52039,25,45,3,4,2,0,0,1.03033,105.465
2022-11-18 1:38,0,3,8,0.57904,0.6741,0.51968,25,45,3,4,2,0,0,1.02945,105.452
2022-11-18 1:39,0,3,8,0.58313,0.66263,0.51514,25,45,3,4,2,0,0,1.022,105.477
2022-11-18 1:40,0,3,8,0.58173,0.66342,0.52144,25,45,3,4,2,0,0,1.02491,105.502
2022-11-18 1:41,0,3,8,0.58203,0.66677,0.52335,25,45,3,4,2,0,0,1.02822,105.498
2022-11-18 1:42,0,3,8,0.57533,0.66642,0.51638,25,45,3,4,2,0,0,1.02067,105.466
2022-11-18 1:43,0,3,8,0.58728,0.66965,0.52085,25,45,3,4,2,0,0,1.0318,105.478
2022-11-18 1:44,0,3,8,0.57805,0.67146,0.51203,25,45,3,4,2,0,0,1.02332,105.426
2022-11-18 1:45,0,3,8,0.58375,0.66821,0.52193,25,45,3,4,2,0,0,1.02941,105.487
2022-11-18 1:46,0,3,8,0.5848,0.66215,0.51801,25,45,3,4,2,0,0,1.02409,105.492
2022-11-18 1:47,0,3,8,0.57921,0.66311,0.5138,25,45,3,4,2,0,0,1.01941,105.468
2022-11-18 1:48,0,3,8,0.58324,0.67222,0.51655,25,45,3,4,2,0,0,1.02901,105.447
2022-11-18 1:49,0,3,8,0.5862,0.67166,0.52442,25,45,3,4,2,0,0,1.0343,105.486
2022-11-18 1:50,0,3,8,0.59014,0.67397,0.52351,25,45,3,4,2,0,0,1.03758,105.475
2022-11-18 1:51,0,3,8,0.5904,0.67316,0.5285,25,45,3,4,2,0,0,1.03972,105.5
2022-11-18 1:52,0,3,8,0.5849,0.66929,0.51759,25,45,3,4,2,0,0,1.02857,105.464
2022-11-18 1:53,0,3,8,0.58586,0.66738,0.51698,25,45,3,4,2,0,0,1.02757,105.468
2022-11-18 1:54,0,3,8,0.58632,0.66918,0.51842,25,45,3,4,2,0,0,1.02972,105.468
2022-11-18 1:55,0,3,8,0.58223,0.67533,0.52618,25,45,3,4,2,0,0,1.03534,105.478
2022-11-18 1:56,0,3,8,0.58692,0.66878,0.5186,25,45,3,4,2,0,0,1.0299,105.471
2022-11-18 1:57,0,3,8,0.58019,0.66796,0.5217,25,45,3,4,2,0,0,1.02711,105.486
2022-11-18 1:58,0,3,8,0.58858,0.67349,0.52484,25,45,3,4,2,0,0,1.03705,105.482
2022-11-18 1:59,0,3,8,0.59222,0.67524,0.52349,25,45,3,4,2,0,0,1.03957,105.47
2022-11-18 2:00,0,3,8,0.57974,0.67272,0.51739,25,45,3,4,2,0,0,1.02779,105.447
2022-11-18 2:01,0,3,8,0.58631,0.66929,0.52204,25,45,3,4,2,0,0,1.03162,105.485
2022-11-18 2:02,0,3,8,0.57904,0.67043,0.52204,25,45,3,4,2,0,0,1.02825,105.477
2022-11-18 2:03,0,3,8,0.58748,0.66379,0.51837,25,45,3,4,2,0,0,1.02687,105.488
2022-11-18 2:04,0,3,8,0.58105,0.67137,0.52067,25,45,3,4,2,0,0,1.0293,105.468
2022-11-18 2:05,0,3,8,0.58791,0.67125,0.52035,25,45,3,4,2,0,0,1.03295,105.47
2022-11-18 2:06,0,3,8,0.58172,0.66882,0.524,25,45,3,4,2,0,0,1.02971,105.493
2022-11-18 2:07,0,3,8,0.58897,0.67046,0.52078,25,45,3,4,2,0,0,1.03325,105.475
2022-11-18 2:08,0,3,8,0.58285,0.6684,0.5203,25,45,3,4,2,0,0,1.0282,105.479
2022-11-18 2:09,0,3,8,0.58576,0.66483,0.51916,25,45,3,4,2,0,0,1.02696,105.488
2022-11-18 2:10,0,3,8,0.58147,0.67274,0.51693,25,45,3,4,2,0,0,1.02854,105.446
2022-11-18 2:11,0,3,8,0.58082,0.66963,0.51732,25,45,3,4,2,0,0,1.02634,105.46
2022-11-18 2:12,0,3,8,0.58651,0.66348,0.52047,25,45,3,4,2,0,0,1.02717,105.499
2022-11-18 2:13,0,3,8,0.58458,0.67108,0.51446,25,45,3,4,2,0,0,1.02798,105.441
2022-11-18 2:14,0,3,8,0.58921,0.66709,0.52213,25,45,3,4,2,0,0,1.03189,105.494
2022-11-18 2:15,0,3,8,0.58488,0.67524,0.53285,25,45,3,4,2,0,0,1.04017,105.508
2022-11-18 2:16,0,3,8,0.58503,0.66222,0.52111,25,45,3,4,2,0,0,1.02584,105.506
2022-11-18 2:17,0,3,8,0.57988,0.66744,0.51724,25,45,3,4,2,0,0,1.02434,105.468
2022-11-18 2:18,0,3,8,0.57626,0.67207,0.5241,25,45,3,4,2,0,0,1.0288,105.478
2022-11-18 2:19,0,3,8,0.58676,0.67047,0.52624,25,45,3,4,2,0,0,1.03477,105.499
2022-11-18 2:20,0,3,8,0.58219,0.67859,0.5265,25,45,3,4,2,0,0,1.03761,105.466
2022-11-18 2:21,0,3,8,0.59061,0.67606,0.52105,25,45,3,4,2,0,0,1.03797,105.455
2022-11-18 2:22,0,3,8,0.58998,0.67411,0.52223,25,45,3,4,2,0,0,1.03693,105.468
2022-11-18 2:23,0,3,8,0.58647,0.67581,0.52579,25,45,3,4,2,0,0,1.03785,105.477
2022-11-18 2:24,0,3,8,0.58072,0.67489,0.52249,25,45,3,4,2,0,0,1.03233,105.462
2022-11-18 2:25,0,3,8,0.58355,0.67853,0.52655,25,45,3,4,2,0,0,1.03836,105.468
2022-11-18 2:26,0,3,8,0.59165,0.68026,0.52966,25,45,3,4,2,0,0,1.04563,105.479
2022-11-18 2:27,0,3,8,0.59508,0.6821,0.52908,25,45,3,4,2,0,0,1.04848,105.471
2022-11-18 2:28,0,3,8,0.58955,0.68059,0.53242,25,45,3,4,2,0,0,1.04606,105.489
2022-11-18 2:29,0,3,8,0.58515,0.68026,0.52789,25,45,3,4,2,0,0,1.04107,105.468
2022-11-18 2:30,0,3,8,0.58205,0.66929,0.52209,25,45,3,4,2,0,0,1.02923,105.483
2022-11-18 2:31,0,3,8,0.57533,0.66813,0.51759,25,45,3,4,2,0,0,1.0224,105.464
2022-11-18 2:32,0,3,8,0.58502,0.67507,0.52537,25,45,3,4,2,0,0,1.03633,105.477
2022-11-18 2:33,0,3,8,0.58761,0.67435,0.53168,25,45,3,4,2,0,0,1.04054,105.508
2022-11-18 2:34,0,3,8,0.58543,0.67452,0.51739,25,45,3,4,2,0,0,1.03218,105.442
2022-11-18 2:35,0,3,8,0.581,0.66987,0.51591,25,45,3,4,2,0,0,1.02589,105.452
2022-11-18 2:36,0,3,8,0.58983,0.67218,0.52562,25,45,3,4,2,0,0,1.0373,105.491
2022-11-18 2:37,0,3,8,0.59062,0.67711,0.52668,25,45,3,4,2,0,0,1.04149,105.477
2022-11-18 2:38,0,3,8,0.58314,0.67557,0.52186,25,45,3,4,2,0,0,1.03382,105.458
2022-11-18 2:39,0,3,8,0.5947,0.67438,0.52642,25,45,3,4,2,0,0,1.04191,105.487
2022-11-18 2:40,0,3,8,0.59592,0.6727,0.52451,25,45,3,4,2,0,0,1.04056,105.485
2022-11-18 2:41,0,3,8,0.58954,0.67902,0.52393,25,45,3,4,2,0,0,1.04073,105.457
2022-11-18 2:42,0,3,8,0.59032,0.67802,0.52043,25,45,3,4,2,0,0,1.03877,105.444
2022-11-18 2:43,0,3,8,0.58708,0.67493,0.5238,25,45,3,4,2,0,0,1.03661,105.471
2022-11-18 2:44,0,3,8,0.58487,0.6708,0.51779,25,45,3,4,2,0,0,1.02964,105.459
2022-11-18 2:45,0,3,8,0.58183,0.66975,0.52424,25,45,3,4,2,0,0,1.03049,105.491
2022-11-18 2:46,0,3,8,0.58586,0.66735,0.51951,25,45,3,4,2,0,0,1.02882,105.48
2022-11-18 2:47,0,3,8,0.58447,0.66762,0.51757,25,45,3,4,2,0,0,1.02723,105.47
2022-11-18 2:48,0,3,8,0.58555,0.66443,0.52318,25,45,3,4,2,0,0,1.02862,105.507
2022-11-18 2:49,0,3,8,0.58463,0.6644,0.51812,25,45,3,4,2,0,0,1.02551,105.485
2022-11-18 2:50,0,3,8,0.58279,0.66598,0.52433,25,45,3,4,2,0,0,1.02864,105.506
2022-11-18 2:51,0,3,8,0.58176,0.66419,0.51601,25,45,3,4,2,0,0,1.02267,105.475
2022-11-18 2:52,0,3,8,0.581,0.66053,0.51842,25,45,3,4,2,0,0,1.02109,105.5
2022-11-18 2:53,0,3,8,0.58058,0.66321,0.5137,25,45,3,4,2,0,0,1.0202,105.468
2022-11-18 2:54,0,3,8,0.58438,0.6629,0.52073,25,45,3,4,2,0,0,1.02572,105.502
2022-11-18 2:55,0,3,8,0.58079,0.66644,0.5184,25,45,3,4,2,0,0,1.02479,105.477
2022-11-18 2:56,0,3,8,0.5858,0.67333,0.52053,25,45,3,4,2,0,0,1.03319,105.462
2022-11-18 2:57,0,3,8,0.58332,0.66902,0.51492,25,45,3,4,2,0,0,1.02615,105.451
2022-11-18 2:58,0,3,8,0.5854,0.67044,0.51669,25,45,3,4,2,0,0,1.02915,105.455
2022-11-18 2:59,0,3,8,0.5824,0.66822,0.5162,25,45,3,4,2,0,0,1.02575,105.46
2022-11-18 3:00,0,3,8,0.58444,0.66965,0.51687,25,45,3,4,2,0,0,1.02818,105.459
2022-11-18 3:01,0,3,8,0.58235,0.67251,0.52123,25,45,3,4,2,0,0,1.03106,105.467
2022-11-18 3:02,0,3,8,0.58627,0.67527,0.5269,25,45,3,4,2,0,0,1.03794,105.483
2022-11-18 3:03,0,3,8,0.57944,0.67038,0.52052,25,45,3,4,2,0,0,1.02767,105.471
2022-11-18 3:04,0,3,8,0.57793,0.66488,0.51835,25,45,3,4,2,0,0,1.02213,105.482
2022-11-18 3:05,0,3,8,0.58579,0.67056,0.52647,25,45,3,4,2,0,0,1.03439,105.499
2022-11-18 3:06,0,3,8,0.58113,0.66635,0.52445,25,45,3,4,2,0,0,1.028,105.504
2022-11-18 3:07,0,3,8,0.57803,0.6645,0.52013,25,45,3,4,2,0,0,1.02285,105.491
2022-11-18 3:08,0,3,8,0.58002,0.67048,0.52068,25,45,3,4,2,0,0,1.02814,105.471
2022-11-18 3:09,0,3,8,0.58055,0.67127,0.52008,25,45,3,4,2,0,0,1.02865,105.466
2022-11-18 3:10,0,3,8,0.59194,0.67347,0.5263,25,45,3,4,2,0,0,1.03969,105.489
2022-11-18 3:11,0,3,8,0.58901,0.67127,0.5266,25,45,3,4,2,0,0,1.03675,105.498
2022-11-18 3:12,0,3,8,0.59316,0.67492,0.53067,25,45,3,4,2,0,0,1.04354,105.504
2022-11-18 3:13,0,3,8,0.59431,0.67389,0.51847,25,45,3,4,2,0,0,1.03737,105.451
2022-11-18 3:14,0,3,8,0.59416,0.67907,0.52829,25,45,3,4,2,0,0,1.04559,105.478
2022-11-18 3:15,0,3,8,0.59198,0.67623,0.52193,25,45,3,4,2,0,0,1.0393,105.459
2022-11-18 3:16,0,3,8,0.58306,0.67487,0.52296,25,45,3,4,2,0,0,1.03387,105.466
2022-11-18 3:17,0,3,8,0.5892,0.67226,0.52534,25,45,3,4,2,0,0,1.03686,105.489
2022-11-18 3:18,0,3,8,0.59044,0.67545,0.52544,25,45,3,4,2,0,0,1.03968,105.478
2022-11-18 3:19,0,3,8,0.59136,0.67771,0.52539,25,45,3,4,2,0,0,1.04165,105.469
2022-11-18 3:20,0,3,8,0.59525,0.68932,0.52907,25,45,3,4,2,0,0,1.05328,105.443
2022-11-18 3:21,0,3,8,0.59288,0.68578,0.52071,25,45,3,4,2,0,0,1.04544,105.416
2022-11-18 3:22,0,3,8,0.59718,0.68271,0.53324,25,45,3,4,2,0,0,1.05217,105.487
2022-11-18 3:23,0,3,8,0.59343,0.67918,0.53046,25,45,3,4,2,0,0,1.04634,105.487
2022-11-18 3:24,0,3,8,0.5947,0.68183,0.52629,25,45,3,4,2,0,0,1.04668,105.459
2022-11-18 3:25,0,3,8,0.59353,0.67303,0.52308,25,45,3,4,2,0,0,1.03868,105.477
2022-11-18 3:26,0,3,8,0.59359,0.6733,0.52468,25,45,3,4,2,0,0,1.0397,105.483
2022-11-18 3:27,0,3,8,0.59389,0.67688,0.52761,25,45,3,4,2,0,0,1.04367,105.483
2022-11-18 3:28,0,3,8,0.58927,0.68026,0.52455,25,45,3,4,2,0,0,1.0417,105.455
2022-11-18 3:29,0,3,8,0.59387,0.6804,0.53432,25,45,3,4,2,0,0,1.04934,105.499
2022-11-18 3:30,0,3,8,0.58707,0.67448,0.51872,25,45,3,4,2,0,0,1.03375,105.449
2022-11-18 3:31,0,3,8,0.58712,0.68244,0.52454,25,45,3,4,2,0,0,1.04191,105.445
2022-11-18 3:32,0,3,8,0.59175,0.67666,0.52056,25,45,3,4,2,0,0,1.03876,105.451
2022-11-18 3:33,0,3,8,0.58751,0.67753,0.52854,25,45,3,4,2,0,0,1.04095,105.483
2022-11-18 3:34,0,3,8,0.59293,0.67629,0.52707,25,45,3,4,2,0,0,1.04247,105.483
2022-11-18 3:35,0,3,8,0.58794,0.67204,0.51512,25,45,3,4,2,0,0,1.03085,105.441
2022-11-18 3:36,0,3,8,0.59389,0.67155,0.52581,25,45,3,4,2,0,0,1.03931,105.495
2022-11-18 3:37,0,3,8,0.59071,0.6705,0.52722,25,45,3,4,2,0,0,1.03753,105.504
2022-11-18 3:38,0,3,8,0.59086,0.67404,0.53082,25,45,3,4,2,0,0,1.04174,105.507
2022-11-18 3:39,0,3,8,0.58545,0.67603,0.52258,25,45,3,4,2,0,0,1.03579,105.461
2022-11-18 3:40,0,3,8,0.58625,0.67924,0.52861,25,45,3,4,2,0,0,1.04139,105.476
2022-11-18 3:41,0,3,8,0.59336,0.67309,0.53054,25,45,3,4,2,0,0,1.0424,105.51
2022-11-18 3:42,0,3,8,0.58289,0.66578,0.51518,25,45,3,4,2,0,0,1.02393,105.465
2022-11-18 3:43,0,3,8,0.58598,0.68085,0.53139,25,45,3,4,2,0,0,1.0437,105.481
2022-11-18 3:44,0,3,8,0.58845,0.67159,0.52368,25,45,3,4,2,0,0,1.03516,105.484
2022-11-18 3:45,0,3,8,0.58366,0.66987,0.52177,25,45,3,4,2,0,0,1.03035,105.48
2022-11-18 3:46,0,3,8,0.58882,0.674,0.52537,25,45,3,4,2,0,0,1.03779,105.482
2022-11-18 3:47,0,3,8,0.58837,0.67074,0.52964,25,45,3,4,2,0,0,1.03759,105.513
2022-11-18 3:48,0,3,8,0.58784,0.66808,0.51832,25,45,3,4,2,0,0,1.02983,105.472
2022-11-18 3:49,0,3,8,0.58831,0.6695,0.52595,25,45,3,4,2,0,0,1.03487,105.502
2022-11-18 3:50,0,3,8,0.58518,0.6745,0.52212,25,45,3,4,2,0,0,1.03441,105.465
2022-11-18 3:51,0,3,8,0.58054,0.67563,0.52177,25,45,3,4,2,0,0,1.03235,105.456
2022-11-18 3:52,0,3,8,0.58457,0.67613,0.52324,25,45,3,4,2,0,0,1.03569,105.463
2022-11-18 3:53,0,3,8,0.59152,0.68257,0.53217,25,45,3,4,2,0,0,1.04833,105.481
2022-11-18 3:54,0,3,8,0.58805,0.67199,0.51811,25,45,3,4,2,0,0,1.03238,105.456
2022-11-18 3:55,0,3,8,0.59105,0.67523,0.52481,25,45,3,4,2,0,0,1.03957,105.476
2022-11-18 3:56,0,3,8,0.59788,0.67878,0.52948,25,45,3,4,2,0,0,1.04812,105.485
2022-11-18 3:57,0,3,8,0.58902,0.6743,0.52802,25,45,3,4,2,0,0,1.03944,105.493
2022-11-18 3:58,0,3,8,0.59282,0.67577,0.52035,25,45,3,4,2,0,0,1.03868,105.453
2022-11-18 3:59,0,3,8,0.58676,0.67496,0.52037,25,45,3,4,2,0,0,1.03472,105.455
2022-11-18 4:00,0,3,8,0.58381,0.68067,0.52183,25,45,3,4,2,0,0,1.03752,105.438
2022-11-18 4:01,0,3,8,0.58963,0.68145,0.52897,25,45,3,4,2,0,0,1.04491,105.47
2022-11-18 4:02,0,3,8,0.58859,0.67913,0.52448,25,45,3,4,2,0,0,1.04055,105.459
2022-11-18 4:03,0,3,8,0.59403,0.67762,0.52378,25,45,3,4,2,0,0,1.0423,105.463
2022-11-18 4:04,0,3,8,0.59384,0.67819,0.52585,25,45,3,4,2,0,0,1.0436,105.47
2022-11-18 4:05,0,3,8,0.58676,0.67194,0.5233,25,45,3,4,2,0,0,1.03423,105.48
2022-11-18 4:06,0,3,8,0.58469,0.67293,0.5229,25,45,3,4,2,0,0,1.0335,105.474
2022-11-18 4:07,0,3,8,0.58652,0.66737,0.52561,25,45,3,4,2,0,0,1.03231,105.507
2022-11-18 4:08,0,3,8,0.58482,0.67741,0.52504,25,45,3,4,2,0,0,1.03758,105.466
2022-11-18 4:09,0,3,8,0.58681,0.67629,0.5234,25,45,3,4,2,0,0,1.03714,105.464
2022-11-18 4:10,0,3,8,0.58875,0.67244,0.52317,25,45,3,4,2,0,0,1.03562,105.478
2022-11-18 4:11,0,3,8,0.58454,0.67602,0.51894,25,45,3,4,2,0,0,1.03343,105.443
2022-11-18 4:12,0,3,8,0.58476,0.67829,0.52707,25,45,3,4,2,0,0,1.03915,105.472
2022-11-18 4:13,0,3,8,0.58426,0.66412,0.51902,25,45,3,4,2,0,0,1.02557,105.49
2022-11-18 4:14,0,3,8,0.58795,0.67647,0.53616,25,45,3,4,2,0,0,1.0444,105.518
2022-11-18 4:15,0,3,8,0.58515,0.67272,0.52162,25,45,3,4,2,0,0,1.03298,105.469
2022-11-18 4:16,0,3,8,0.59116,0.6759,0.53143,25,45,3,4,2,0,0,1.04342,105.503
2022-11-18 4:17,0,3,8,0.58556,0.67174,0.51739,25,45,3,4,2,0,0,1.03044,105.453
2022-11-18 4:18,0,3,8,0.58665,0.67052,0.51894,25,45,3,4,2,0,0,1.03104,105.466
2022-11-18 4:19,0,3,8,0.58795,0.66943,0.52606,25,45,3,4,2,0,0,1.03468,105.502
2022-11-18 4:20,0,3,8,0.58716,0.67492,0.52163,25,45,3,4,2,0,0,1.03555,105.461
2022-11-18 4:21,0,3,8,0.64357,0.79809,0.54101,25,45,3,4,3,0,0,1.15923,105.051
2022-11-18 4:22,0,3,8,0.64769,0.79775,0.54272,25,45,3,4,3,0,0,1.16209,105.066
2022-11-18 4:23,0,3,8,0.64213,0.80375,0.53822,25,45,3,4,3,0,0,1.16104,105.004
2022-11-18 4:24,0,3,8,0.64439,0.8009,0.53724,25,45,3,4,3,0,0,1.15987,105.013
2022-11-18 4:25,0,3,8,0.64441,0.79849,0.52813,25,45,3,4,3,0,0,1.15402,104.963
2022-11-18 4:26,0,3,8,0.64643,0.7996,0.53184,25,45,3,4,3,0,0,1.15762,104.984
2022-11-18 4:27,0,3,8,0.65105,0.80439,0.54263,25,45,3,4,3,0,0,1.16849,105.035
2022-11-18 4:28,0,3,8,0.65827,0.8128,0.54393,25,45,3,4,3,0,0,1.17891,105.007
2022-11-18 4:29,0,3,8,0.65263,0.80663,0.54586,25,45,3,4,3,0,0,1.17241,105.046
2022-11-18 4:30,0,3,8,0.65471,0.8103,0.54297,25,45,3,4,3,0,0,1.17475,105.011
2022-11-18 4:31,0,3,8,0.6644,0.81645,0.54884,25,45,3,4,3,0,0,1.18712,105.024
2022-11-18 4:32,0,3,8,0.65261,0.81308,0.54173,25,45,3,4,3,0,0,1.17493,104.988
2022-11-18 4:33,0,3,8,0.65474,0.81435,0.546,25,45,3,4,3,0,0,1.17897,105.011
2022-11-18 4:34,0,3,8,0.66205,0.81722,0.54741,25,45,3,4,3,0,0,1.18567,105.01
2022-11-18 4:35,0,3,8,0.65719,0.81622,0.53928,25,45,3,4,3,0,0,1.17853,104.958
2022-11-18 4:36,0,3,8,0.65817,0.80454,0.54453,25,45,3,4,3,0,0,1.17345,105.05
2022-11-18 4:37,0,3,8,0.65828,0.82398,0.54955,25,45,3,4,3,0,0,1.18923,104.99
2022-11-18 4:38,0,3,8,0.65841,0.81259,0.54336,25,45,3,4,3,0,0,1.17858,105.004
2022-11-18 4:39,0,3,8,0.65145,0.80735,0.54277,25,45,3,4,3,0,0,1.17081,105.022
2022-11-18 4:40,0,3,8,0.64922,0.8172,0.54751,25,45,3,4,3,0,0,1.17859,105.004
2022-11-18 4:41,0,3,8,0.65171,0.80785,0.54007,25,45,3,4,3,0,0,1.17005,105.002
2022-11-18 4:42,0,3,8,0.64932,0.80947,0.54094,25,45,3,4,3,0,0,1.17025,104.999
2022-11-18 4:43,0,3,8,0.64565,0.79884,0.54098,25,45,3,4,3,0,0,1.16089,105.048
2022-11-18 4:44,0,3,8,0.64674,0.80254,0.54733,25,45,3,4,3,0,0,1.16701,105.072
2022-11-18 4:45,0,3,8,0.6501,0.80383,0.53708,25,45,3,4,3,0,0,1.165,105
2022-11-18 4:46,0,3,8,0.64451,0.79718,0.52943,25,45,3,4,3,0,0,1.15377,104.978
2022-11-18 4:47,0,3,8,0.64747,0.80619,0.53609,25,45,3,4,3,0,0,1.16471,104.981
2022-11-18 4:48,0,3,8,0.653,0.81146,0.53809,25,45,3,4,3,0,0,1.17236,104.971
2022-11-18 4:49,0,3,8,0.65162,0.80851,0.53711,25,45,3,4,3,0,0,1.1691,104.979
2022-11-18 4:50,0,3,8,0.65089,0.7987,0.54045,25,45,3,4,3,0,0,1.16347,105.048
2022-11-18 4:51,0,3,8,0.6504,0.80334,0.5395,25,45,3,4,3,0,0,1.16595,105.019
2022-11-18 4:52,0,3,8,0.65147,0.80061,0.54045,25,45,3,4,3,0,0,1.16511,105.039
2022-11-18 4:53,0,3,8,0.64822,0.80377,0.53382,25,45,3,4,3,0,0,1.16241,104.978
2022-11-18 4:54,0,3,8,0.64955,0.80454,0.53843,25,45,3,4,3,0,0,1.16581,105.006
2022-11-18 4:55,0,3,8,0.65449,0.80654,0.54633,25,45,3,4,3,0,0,1.1736,105.051
2022-11-18 4:56,0,3,8,0.6574,0.80767,0.54076,25,45,3,4,3,0,0,1.17342,105.009
2022-11-18 4:57,0,3,8,0.65499,0.81441,0.53894,25,45,3,4,3,0,0,1.1759,104.964
2022-11-18 4:58,0,3,8,0.64812,0.81679,0.54208,25,45,3,4,3,0,0,1.17518,104.969
2022-11-18 4:59,0,3,8,0.65619,0.81158,0.54183,25,45,3,4,3,0,0,1.17594,104.998
2022-11-18 5:00,0,3,8,0.6557,0.80869,0.54284,25,45,3,4,3,0,0,1.17414,105.018
2022-11-18 5:01,0,3,8,0.65704,0.80697,0.53571,25,45,3,4,3,0,0,1.17042,104.978
2022-11-18 5:02,0,3,8,0.64923,0.80574,0.54395,25,45,3,4,3,0,0,1.16902,105.036
2022-11-18 5:03,0,3,8,0.65228,0.80085,0.53308,25,45,3,4,3,0,0,1.16233,104.988
2022-11-18 5:04,0,3,8,0.64969,0.80805,0.54021,25,45,3,4,3,0,0,1.16913,105.001
2022-11-18 5:05,0,3,8,0.64774,0.80146,0.53979,25,45,3,4,3,0,0,1.16331,105.029
